Instrument,Sector,Industry,Name,Fwd_PE,Fwd_PEG,Fwd_PB,P_S,Fwd_EV_FCF,EBIT_Margin,Fwd_DPS,Fwd_ROE,CAGR,Fwd_FCF_Conversion,Fwd_Capex_Revenue,ND_EV,Fwd_EV_EBITDA,CET1,RSI,RSI_ORDER,PX_MA200,MA10_MA100,DMI
BPSI.MI,Financials,Banks,Banca Popolare di Sondrio SpA,0.2445788523881406,-2.2071843388182497,0.2727285187221792,0.11849650505161223,,-0.36979496691003444,-0.5439213536460229,-0.23459794942378753,0.5656177432654411,,,-0.4320860183014749,-0.1159523892958557,-0.1036674123774229,-1.1911560050575911,,-0.20010043753894002,-0.62875133181715,-1.4918905351988268
BAWG.VI,Financials,Banks,BAWAG Group AG,-0.029328502970813783,0.5751749132031672,-0.8405617000112109,0.11217773875176819,,-0.5238346860557634,0.04817110634916751,1.2283080747721684,0.9610840334184372,,,,0.27424804691421345,-0.17158744117642474,-1.3022442504472123,,-0.38008141916263505,-0.14466600568398097,-1.555659074227956
NDAFI.HE,Financials,Banks,Nordea Bank Abp,0.09429800876658384,-4.331730784331672,0.05823776781590142,0.2675114539652977,,0.8525348194749649,-0.5660759634609699,0.11377696825252323,-0.6209754503986209,,,-1.1657402529087104,1.6707466532218511,0.042896860294106505,-0.19332690742260666,,-1.0075602284343992,-0.9120168369378722,-1.250502594043608
CAGR.PA,Financials,Banks,Credit Agricole SA,0.8964043085035021,0.2990680327414265,1.1100530295228157,0.8140102480174282,,-0.5497703884200704,-0.5402052946527501,-1.134752607952609,-0.36903632184918767,,,,-2.4953419912064634,-1.458493249999609,-0.09096217213713005,,-1.0673448558486454,-1.662234907365498,-0.907743673831272
SYDB.CO,Financials,Banks,Sydbank A/S,-0.12712360566656314,-0.5416366085184147,-0.4007042918693592,-0.313590170022599,,-0.5302207033240612,2.201413495532475,0.47617912254316386,0.08371698147022014,,,1.4270913996586299,,0.7578445318625423,0.899448574791287,,0.169022745636865,0.35783846181308065,0.19419033167209357
BKT.MC,Financials,Banks,Bankinter SA,-0.24450047387057536,0.3137025309822291,-0.5187547278358394,0.1338584297446187,,-0.17680996325684473,-0.6084539191194714,0.6164888594782579,-0.0008082091261111082,,,-0.798377304360355,,-1.1689394430143925,0.8029015247639688,,0.7181205246314348,0.6490511061735428,1.2438903599171056
CBKG.DE,Financials,Banks,Commerzbank AG,-1.5626859497312096,0.5102826405057945,0.20331024149269677,0.4006160379645391,,-0.8319254010338641,-0.5695782250360029,-1.20943044136828,-0.24124549761096917,,,,,-0.2073348247548464,1.0253550298113059,,3.351498850308069,2.2260596894870237,0.6009674454506561
SPL1.WA,Financials,Banks,Santander Bank Polska SA,0.4436875901533241,0.6215061227231988,-0.34633868112448707,0.05657773844529174,,-0.7196576108135404,4.342869859084862,0.981783952710202,0.22284839727561362,,,,,,-0.18677353707470853,,-0.9241224649762512,-1.1913453142192851,-0.4001915218303484
BCVN.S,Financials,Banks,Banque Cantonale Vaudoise,-3.4576315294774056,-1.377559028344858,-0.881547801347237,-1.6938314891596373,,-0.316324424048334,-0.14732005560398684,-0.7957467676074799,-0.7379569943344898,,,,,0.40037069607832443,-1.923040870803063,,-1.7726587730005117,-1.5561561551739294,-0.7973167269070357
KBC.BR,Financials,Banks,Kbc Groep NV,-0.7539165670143836,0.2071089728877296,-0.33095389793921454,0.29226972172876114,,1.2151086669601145,-0.04620686998983164,0.08658422151701788,3.1726050249218862,,,,,-0.24308220833326807,1.3027989972908183,,0.1593806798632032,0.03496666561340637,0.11364804246306678
BGEO.L,Financials,Banks,Lion Finance Group PLC,1.6505073107152806,,-0.35968363184402785,0.042595792319153725,,0.6478371022597603,0.6177203413327209,2.959468237317923,2.0965271438923683,,,0.8531077245910739,,0.5076128468135901,0.7076847995743385,,1.3991278620757261,1.9796483360943107,2.444546014104137
SB1NO.OL,Financials,Banks,Sparebank 1 Sor-Norge ASA,-0.22480061372868576,0.5993864495596577,0.23925794808611353,0.2110977661706185,,1.6309251326012753,0.44176152251776035,-0.36283252404537003,1.96864523901659,,,-1.0672797985556506,,0.8329140373772285,-2.687269941310247,,-1.1868490082003444,-0.7328400900502415,-0.1378703266403785
ERST.VI,Financials,Banks,Erste Group Bank AG,-0.5068893979046699,0.4805067348376171,-0.106275705394445,0.39923887783936396,,0.05020723614619795,-0.5903579166474631,-0.12518286589377006,-0.0479803359088307,,,0.950260738101349,0.3842195437981994,-0.2073348247548464,1.1522114018142477,,0.699708813071074,1.3839984063763164,1.6112391214451873
SHBa.ST,Financials,Banks,Svenska Handelsbanken AB,-0.05462823583386879,,0.36818122581860685,0.5424953363457191,,2.5008297674265654,0.634980053351062,-0.642007726726776,-0.6157464403187253,,,-1.2204449741912515,,1.1153183676467602,-1.2837150027724826,,-1.8603196715315993,-2.161106517093343,-0.33482401169609355
SEBa.ST,Financials,Banks,Skandinaviska Enskilda Banken AB,-0.34662077350531934,-1.0044808509779333,-0.1401027666551672,0.15596129652704302,,0.3994568212371603,0.414727370521882,-0.09005432160651264,-0.43223206916661094,,,-0.5614054201068033,,0.686349764705699,0.1764989279103035,,-1.090798939649838,-0.2488050560611985,-0.7878833548242861
RBIV.VI,Financials,Banks,Raiffeisen Bank International AG,1.6900032674766814,0.8147687699413316,1.3923054291602237,0.747693565298621,,-0.48664442365280214,-0.4840557141364715,-1.1771706549217529,-1.6476456735325904,,,,,0.47186546323516776,0.7508350037488375,,0.534718936014437,-0.9075252849053204,-0.2145204240406895
BAMI.MI,Financials,Banks,Banco BPM SpA,0.37583366800429435,0.10499737021865964,0.3269835115964007,-0.12223186868298391,,-0.8188468537652579,-0.5587643279974104,-0.28354709182956744,0.1800870322179488,,,-0.20638672245369613,,-0.22520851654405694,0.3687771782859857,,0.43806097932319915,0.17521109917308691,-0.2555200440692615
MBK.WA,Financials,Banks,mBank SA,-0.08288303547746115,0.7988373544125802,-1.5255027880098333,0.09999003294125594,,-0.15745804410032016,-0.6788605981890882,1.760415391167441,0.3973850990439032,,,,,-0.9222824963232823,0.9140286740083384,,1.092416625266571,0.2735563664064186,1.6850840954417758
BARC.L,Financials,Banks,Barclays PLC,0.5957818448280283,0.6469109092435418,0.9908923412231524,0.6217571211747388,,-0.1851099872750895,-0.66905922682406,-1.0314025841027257,-0.6207838100437859,,,0.2450269487228924,,-0.7435455784311733,-0.18338429789803531,,0.09800340350375403,1.220161502637002,-0.1470017504320264
BRBY.L,Consumer Discretionary,Consumer Durables & Apparel,Burberry Group PLC,-2.2375463174302626,0.8705731567827764,-0.08048642781449182,0.35405287549465597,0.5008088385896476,-1.3021997421064342,-0.2563487372412868,-0.5196452875037753,-1.2468474761097506,2.9583679903569906,-1.5888099995760516,-1.2209497950628632,-0.38897841080935064,,-0.7547696586178398,,2.1004957992253366,3.4162908219730688,0.3460392571923151
CFR.S,Consumer Discretionary,Consumer Durables & Apparel,Compagnie Financiere Richemont SA,0.13173484645744094,-0.5739377111079125,0.09548855617285786,-0.25042241215694205,0.5171176477093298,0.4116044242237405,-0.23054097686950353,-0.10888349577855697,0.08936743820184768,-0.16314911031062843,0.22077671926096507,,0.05867279817437073,,-1.3413709025474145,,-0.14203230387342786,-0.5543547922887528,1.00273994258579
TW.L,Consumer Discretionary,Consumer Durables & Apparel,Taylor Wimpey PLC,0.8539283946084792,0.5045762489542989,0.7834812258554322,0.5769017361895628,0.5440246563167844,-0.3939870717718969,-0.25564794026896204,-0.5518240512510356,-0.9456937010152906,-0.6500333769223428,0.529306140549563,,-0.7462832441230791,,-0.8332279695251894,,-0.36887165442839365,-0.519774165512187,1.0919521770299399
BWY.L,Consumer Discretionary,Consumer Durables & Apparel,Bellway PLC,0.6782683133245708,0.7745820117671909,0.7930021449705443,0.5313015404937103,0.2314053161179734,-0.5988738515321693,-0.25121735682127666,-0.5811316739703725,-1.3027748310053642,-0.6345295895085015,0.5442824900421491,1.5698459915674057,-0.3708064650923868,,0.017074397225918816,,0.7260975674600343,-0.15200110474577647,-1.200608943920797
PNDORA.CO,Consumer Discretionary,Consumer Durables & Apparel,Pandora A/S,0.6722826913378371,0.5705134171878659,-2.5862928415465682,0.08002811638495519,0.5536862458108556,0.788805501463033,-0.09403452091752419,3.4495576908057646,0.7123758071388911,-0.23925249521646694,0.1564897039612801,0.6523006086969452,-0.49527331571200384,,-0.4184830782281794,,-0.07229695579404725,0.02166272880115903,-0.7024330239267691
PSN.L,Consumer Discretionary,Consumer Durables & Apparel,Persimmon PLC,0.8731365955789583,0.47564726453965905,0.7398759271069906,0.5339034181401252,-0.2655669896482688,-0.3792751382772384,-0.25154048453644084,-0.44999923255383895,-0.8537375954230435,-0.9395370534172417,0.4700628335900621,,-0.8136657494453763,,-0.6316535832196039,,0.13508157028830195,-0.5563678306746364,1.1455243545714262
BKGH.L,Consumer Discretionary,Consumer Durables & Apparel,Berkeley Group Holdings PLC,0.8846000940705949,,0.7331744177528423,0.4253871892305638,0.7322446392125153,0.3260491326609647,-0.24281259325939822,-0.42924963264728966,-0.6655287374491355,-0.5866278654956962,0.5502736378781028,,-0.7959262749602197,,1.8443311297744647,,0.5974344620736236,-0.4162407449826264,0.8393473293518483
LPPP.WA,Consumer Discretionary,Consumer Durables & Apparel,LPP SA,0.6158565988082741,0.6346424400696745,-0.28682518253434824,0.42679701016556854,-0.35779051994004635,-0.43172703761118514,4.467623976010541,0.649733959340173,1.963180554489189,-0.7087680172079177,-1.2367903933437079,-0.37201623667229405,-0.8369809289922073,,1.646067662131592,,1.0976303758225545,0.6439082271663783,-0.3072547570696124
PRTP.PA,Consumer Discretionary,Consumer Durables & Apparel,Kering SA,-0.8504922186582091,,0.54043294768252,0.3544264297656363,0.5633391716333809,-0.1896615689667372,-0.2313284255870117,-0.6065006012336391,-1.5152043646249087,2.2990510311333128,-0.8178364936939542,-1.9390408584328378,0.008413769984936287,,1.853575095263414,,0.9241206440326143,1.6415046266426545,0.08498097154974069
BTRW.L,Consumer Discretionary,Consumer Durables & Apparel,Barratt Redrow PLC,0.7987694026161274,0.1544033012906874,0.8333338706405568,0.5175497750660895,-2.7971263415375858,-0.7366334319939823,-0.25506326422282044,-0.5714339884402222,-0.06604037810321374,-1.1284381582186775,0.5087611145246295,,-0.5354442834086223,,0.20154212785514236,,-0.08156719078977756,-1.174838439013215,1.3014705883633433
UHR.S,Consumer Discretionary,Consumer Durables & Apparel,Swatch Group AG,-1.662616495898086,0.37924756234709844,0.8742856660341555,-0.15482562389557372,0.47705504916630365,-1.098418067323084,-0.2350401991344042,-0.7306227099473835,-1.0364270737991934,1.5773506254032306,-2.8575928868618803,,-0.3267204738058842,,0.6267851547159833,,0.087515916335529,0.4899034659086453,-0.6712546681499283
VTYV.L,Consumer Discretionary,Consumer Durables & Apparel,Vistry Group PLC,0.9467912142817646,0.6990254203872841,0.8461607931020664,0.7354268660816937,0.8687136158877625,-0.8679729909204136,-0.2558759279550784,-0.567678641500024,1.6747694608662442,-0.1398511061228561,0.5108999591144279,-0.8471821054522263,-0.9237979957212271,,1.7770918760266567,,0.9219069935460614,0.11561039370229742,-1.230688532767254
GAW.L,Consumer Discretionary,Consumer Durables & Apparel,Games Workshop Group PLC,-0.34878026956332225,,,-1.8396844540692676,0.0517510413443038,2.502682734511787,-0.22219209425269862,2.0894876334458288,0.7815057314168724,-0.10869863364113319,0.3676079769072547,,1.2634587008968872,,-0.525104491831318,,1.3413663339290174,0.6141240989820477,-1.0613029052629994
MONC.MI,Consumer Discretionary,Consumer Durables & Apparel,Moncler SpA,0.27173412790400686,-1.218871188442177,0.12725767597729276,-0.4472696782385291,0.605891851561757,1.2046198279355642,-0.24712621065380053,-0.09913612587839815,0.44512229515632573,-0.021944175703092438,0.1825356605544957,,-0.2529539788602859,,-0.44375442047699154,,-0.3840735680371775,-0.7253448353076106,-0.03925423023569769
THULE.ST,Consumer Discretionary,Consumer Durables & Apparel,Thule Group AB,0.10905566893454531,0.31061047686033894,0.023854463105725737,-0.033259746011396286,0.2874321521466282,0.04129677420191327,-0.18720615950194225,-0.144110593483948,-0.09404557905021677,-0.03707055966831883,0.2918338100327408,0.6390450170418172,0.6518430374973938,,0.23098490477187783,,-0.2971308900547147,0.652897558475586,-1.2086546486956562
SEBF.PA,Consumer Discretionary,Consumer Durables & Apparel,SEB SA,1.0114926818868522,0.4983458611777513,0.7267442669630639,0.7674352943949864,0.5515121546316347,-0.8721322038543451,-0.23715756638215746,-0.34106735052197823,-0.07714071441917045,-0.2596114164018693,-0.21447020323456423,-1.1942302848133692,-0.9208033552081274,,-0.8581721985388655,,-1.1697321270201653,-1.344927781219628,1.800067803064108
ADSGn.DE,Consumer Discretionary,Consumer Durables & Apparel,Adidas AG,0.1926141967534072,0.9920631612426363,-0.2406022375048917,0.509267412004555,0.13158309422111533,-1.0053222508871964,-0.23315092367145204,0.15021697633812964,0.196919305008715,-0.22891940077620943,0.14689858975926812,1.0239256502329748,-0.2312554607723116,,-1.1969531156532625,,-1.2288056315457603,-0.84691741654,1.3072382650478078
LVMH.PA,Consumer Discretionary,Consumer Durables & Apparel,LVMH Moet Hennessy Louis Vuitton SE,0.23939645797411335,-2.7943595898922173,0.14945652980176263,-0.012940411763306823,0.5033754894603935,0.6212227902988469,-0.17008339095366665,-0.15573629638124134,-0.21281693820321212,0.07196136375006096,0.05176803148370784,0.8333315261996785,-0.10639582421703576,,0.3026307960006106,,-0.8052226451957201,-0.2705699424027317,-1.2488428358533337
HRMS.PA,Consumer Discretionary,Consumer Durables & Apparel,Hermes International SCA,-1.5319814106473126,-1.4789029863169072,-2.009273021607274,-3.672192428539874,-1.109050514414751,2.245115867360054,-0.11038742185949331,0.27147937582589954,1.1839404250586547,-0.23266576272514114,0.3315268663564308,,3.071426677257062,,-1.064451949749104,,-0.29856124918226973,-0.30216211887259503,0.09993152459302668
BCU.MI,Consumer Discretionary,Consumer Durables & Apparel,Brunello Cucinelli SpA,-1.6482445723397785,-0.798158846848051,-1.7479277641259643,-0.807616532326471,-2.5904065982697357,-0.00031428103844372484,-0.2484737874053842,0.2940308035934641,1.5694840332468079,-0.476817053873174,-0.5346620274916069,0.6307956238375982,1.2362368039380818,,-0.24817190596361957,,0.2165607346347105,0.0098283943293548,-0.18740300170149887
DIOR.PA,Consumer Discretionary,Consumer Durables & Apparel,Christian Dior SE,,,-1.0662667157524084,0.5919315571902845,,0.6005868674598881,,,,,,0.15027149495758912,1.8773618128801284,,0.6908569791987498,,-0.5412203957678514,-0.04969146128153769,-1.6183288683771806
PUMG.DE,Consumer Discretionary,Consumer Durables & Apparel,Puma SE,,,0.751125705720134,0.8138020663989728,,-0.8654662838326683,-0.25239599451623923,-1.0474867582575542,-0.6004076613810485,-0.350817235434323,2.387138470186688,0.07390336789958218,-0.4221278395007463,,-0.8748268486130089,,-2.7586957856584577,-0.6925396831398908,0.4567342026113734
SCMN.S,Communication Services,Telecommunication Services,Swisscom AG,-1.0978931718238067,,-0.0729399510231002,0.05519386396378097,-0.25397952517134975,0.04953108483319258,3.5098353392194723,-0.02685968259027797,2.250324871047364,0.24571919014401436,-0.23789920130552616,0.318130403918892,-0.2330808897595595,,0.7471574255521722,,-0.06355401858376962,0.10234458719009921,-1.18784168666719
TLIT.MI,Communication Services,Telecommunication Services,Telecom Italia SpA,,,1.1233669303364244,0.8399128280866837,-1.2578664102001322,-0.6240673276366004,-0.5541351492252264,-1.2831186421717393,-1.643308244023109,0.713102406131538,-1.2287167776778407,-1.230340946794212,-1.125525232662286,,1.8410718141885982,,2.356825782280882,1.3429240129285462,-0.4430450346275295
TEL.OL,Communication Services,Telecommunication Services,Telenor ASA,-0.28538761405827306,,-0.6167838026796878,-0.14327969477786717,0.8868296414436518,0.33136783647150675,0.977054674996762,0.56595338692581,-0.05441681325379665,0.2970539495326327,-0.149263363817552,0.594710162856258,0.19026169833038004,,0.15033661355413203,,0.13248741745862844,0.25714956493015056,0.1394704969481676
DTEGn.DE,Communication Services,Telecommunication Services,Deutsche Telekom AG,0.5500729059190396,0.3720867168975421,0.05697044751594689,0.5595336936896453,1.1327708965794998,0.37763581822448794,-0.3947277152574987,0.2639501627849243,-0.2491744409274417,0.37075782843922656,-0.20692399116712631,-0.07901614790158921,-0.47324147464075167,,-0.710100960462741,,-0.9887540542117601,-1.0055117743928852,-0.2644960413745218
ELISA.HE,Communication Services,Telecommunication Services,Elisa Oyj,-0.266981469416235,0.31390093529042257,-2.2222858195846587,-0.43310777710591103,0.37930824079836784,0.36496862940029623,-0.1692241304911513,2.066758070670717,0.08372368484153771,0.23334015823257764,-0.12755522697074337,1.5823894828153875,0.9233078611215872,,-1.6227020318201528,,-0.8047800602564561,-0.6633183988004064,1.0390641332153543
TEL2b.ST,Communication Services,Telecommunication Services,Tele2 AB,-1.3859371061819223,0.41649229171952085,-1.9428456694823688,-0.5900687833971777,0.35154199611835796,0.10658709818294022,0.6066007568952934,1.1799459004553838,-0.00704714746382922,0.2560528489951613,-0.13551828500131818,0.9003230624245983,0.8639565104830577,,0.8776714225589294,,0.8864936691829159,0.8837415946702055,1.6265971094059863
TELIA.ST,Communication Services,Telecommunication Services,Telia Company AB,0.02233882226729727,-0.23988001597162872,-0.1331167789375978,0.40474459257674344,0.5774235086000536,-0.47486614348944695,-0.23181940910203488,0.16601058846183764,-0.9338511479936004,0.28453922184106584,-0.21320522904773703,0.16124910026287484,-0.4587685183743841,,-0.5897737789094215,,-0.5769084609656234,-0.6848933454471253,-0.8351489450284972
BT.L,Communication Services,Telecommunication Services,BT Group PLC,1.403622130650168,,0.5879703226906982,0.6781034570068786,-0.717374316415252,-0.27545379252938573,-0.5408677129247683,0.050837747948144774,-0.7852900882851839,0.19253091669564573,-0.2807148502279784,-0.8261681817469649,-1.1168569892137825,,0.37592591084087895,,1.2696339343357315,1.9072441366738262,0.1862110504877531
ORAN.PA,Communication Services,Telecommunication Services,Orange SA,-0.25251365884668125,0.516102231790924,0.8056460489392138,0.7184890028807138,0.5628734848904475,-0.38468100170140856,-0.4336877601458505,-0.5846407410747068,-0.22645026157876788,0.35725932182950976,-0.3327688702970009,-0.5804259903627779,-0.868538982226639,,1.1738417463620934,,0.8590613702457357,0.43773471840744654,-0.332180055502725
TEF.MC,Communication Services,Telecommunication Services,Telefonica SA,0.4136843474126368,-2.9404581572424995,0.623354617373754,0.8499078752919421,0.2219323588924073,-0.7544409603150873,-0.506754044735855,-0.6597132883276919,-0.9944323571850016,0.31249008664873723,-0.28507465641927837,-1.0423329576389457,-0.9560075193191296,,0.7044556916095333,,-0.09118404185095838,-0.08453703167082723,1.2180887953157344
CLNX.MC,Communication Services,Telecommunication Services,Cellnex Telecom SA,,,0.5345971091832927,-1.150511226347078,-2.782613578018514,-0.46328067953033936,-0.4886727906375692,-1.3487838821694529,1.137779491762333,-3.780703354239461,3.7165638838804522,-0.3031174667962974,1.571742143169891,,-2.030006164597399,,-1.3680445373528405,-1.1593155722215722,0.5485714259921199
FNTGn.DE,Communication Services,Telecommunication Services,freenet AG,1.4469276139221405,0.42437697474552444,0.09075864491040676,0.5248435503332852,1.5252479440161442,-0.3268194660189843,-0.22353585554179753,0.8518675815190665,-0.6351582774800381,0.24938929156693482,-0.09036580670715116,1.9556899223182518,-0.3686528575588308,,-0.3924750496763525,,-1.283309254365304,-2.03140585391412,0.030223139315395962
KPN.AS,Communication Services,Telecommunication Services,Koninklijke KPN NV,-0.048330819668721776,0.3690806844119702,-1.0303461325281258,-0.15339549792150897,0.3585844318193492,0.566754011116747,-0.5252936523034154,1.3172421248824266,0.29892807537908683,0.2457714089902223,-0.1792112870884866,0.7102422292779791,-0.05868536071126366,,-0.8497872707671666,,-0.45589597280613403,-0.6088027999518697,-0.2908410245609815
SUNN.S,Communication Services,Telecommunication Services,Sunrise Communications AG,,,1.078643709972738,0.17002736214682368,0.1043208733992778,-1.3470064915520168,-0.017771500009146752,-1.5345629845482618,,-0.4578429312293629,0.20738687524402943,-1.5932534242633192,0.8672885093339944,,0.0712701886317448,,,0.09368488162863609,-1.3198415478463827
INWT.MI,Communication Services,Telecommunication Services,Infrastrutture Wireless Italiane SpA,-1.8297084352705222,0.3213152532094012,-0.18035094837466087,-3.189174705080231,-0.5568215041108148,3.3843706717640223,-0.46028016400980654,-0.10508718020025407,1.6858058960468547,0.25875148758099503,-0.13556374108396285,0.5697238477997378,2.2886518280932595,,-0.4752601131178184,,-0.4778183767021204,-0.0994993475400154,-1.8062184933559986
VOD.L,Communication Services,Telecommunication Services,Vodafone Group PLC,1.330106455094877,0.44698308514882257,1.297361271687727,0.8587814586532773,-0.5321780426414903,-0.5305992872199228,-0.5467208867274066,-0.9197991625659266,0.07256675911359133,0.22178816884056232,-0.32116947231277915,-1.137803096169874,-1.0458507260655392,,0.7283745560529722,,0.6057466035910943,1.3124606275098776,1.6913866782833127
HSX.L,Financials,Insurance,Hiscox Ltd,0.16082961707531443,-4.765583607444173,0.651018475419478,0.1801549382216061,-0.46661986937313615,0.20595853010044068,-0.632976900896124,-0.6004405246200267,-0.04769123688210934,-0.8113227544172402,0.5459716223959792,,-0.20857508531260924,,-0.3715210755122532,,0.06409231579560257,0.6274529297339293,0.48912038459361246
SCOR.PA,Financials,Insurance,Scor SE,1.7574477032121238,0.9669709547133898,0.989544238694091,0.18147916954732934,1.7719625290251053,-0.12379342985357178,-0.475251285545508,-0.3646390837777839,-0.21975664414740972,3.2961514759085064,,-0.014115759440417265,-0.8565099606171691,,-1.7199899967373549,,-0.7182317826752108,0.14919060750741509,-0.38779212550953424
HNRGn.DE,Financials,Insurance,Hannover Rueck SE,0.17372566473301174,0.07386379876650546,0.013178879040259711,0.1709674018320156,-1.051712171757583,1.6354644575492507,0.366342794255066,0.1496700132555317,4.336377772575857,-0.791786809564746,,0.5055566318129475,0.045560442060707564,,-2.4936736416517546,,-2.2152784782222508,-2.070803873332242,-1.841621042538275
ALVG.DE,Financials,Insurance,Allianz SE,-0.0004620210929634086,0.345996682891753,0.18692082647221242,0.1796644506294421,0.32741848497955967,-1.036792783082208,1.1238262084548414,-0.03761695800253569,-0.46219364878782704,-0.024622913147551505,,0.9541205757964516,-0.24226942111957778,,0.22471533235680893,,-0.53325235025136,-1.4701038395645487,-0.966910473575064
PST.MI,Financials,Insurance,Poste Italiane SpA,0.5216581573335837,-0.817949865319055,0.3200634756886979,0.1793579791823986,-2.14730216216513,0.29585293106236576,-0.5571524397693304,0.08748562454915602,-0.11403147694781164,0.0940481024822713,0.5350610215599466,-2.346201170302105,1.8403194047433074,,1.4091374665967102,,1.1091639935212487,0.09729368844625975,1.304463508954088
ADML.L,Financials,Insurance,Admiral Group PLC,-0.5141413621267992,-0.8783029635861339,-3.377218359773977,0.17899096660250405,-0.6029584737780913,0.22794228243920156,-0.46426525786228634,4.23954290504221,0.5624204344489971,-0.47409642938895225,0.5484462519162516,0.4298632498908359,0.8916609902645927,,-1.1587465122191323,,-0.11979646149662272,-0.18345387994576928,-1.602858339751186
MUVGn.DE,Financials,Insurance,Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG,0.2790991002210177,0.21763789248572812,0.2270605597847134,0.18037351065861482,1.0144199831186704,0.09934400136230342,1.6575402306496334,0.0010458666569782716,-0.13971564319623606,0.8256389271831519,,0.8878465862393654,-0.10378232689298904,,-2.050044206892123,,-1.6785539053807947,-1.3181805512075608,-0.042726847573303355
ZURN.S,Financials,Insurance,Zurich Insurance Group AG,-0.7112178354132527,-0.37948260954803875,-0.8168217881753206,0.179982270238294,-0.009707712338438887,0.08097587899690774,3.214584401073698,0.7148081754044954,-0.022309507619644887,0.11580722638526424,,0.5998128229816014,0.714516590745067,,-0.03381471180482791,,-1.643236689843839,-1.9967373783503515,-0.8384865108335
STB.OL,Financials,Insurance,Storebrand ASA,-0.533621131669154,,0.3310867105183956,-5.5677519176261505,,-5.109027523189432,-0.12637502194855238,-0.5891971374064253,,,,-1.7455657334802688,,,0.7589771450243935,,0.2732661919532376,1.722150720786926,0.681166776013355
AV.L,Financials,Insurance,Aviva PLC,0.0013573237681289382,0.27474281419374713,0.31425132111151866,0.18071439876158515,,0.009513979264291927,-0.6439982936448256,-0.19125585429635875,0.9624138987034614,,,,,,0.37999232872010785,,0.7715051359611224,1.1861255446914176,0.024631788942078823
BALN.S,Financials,Insurance,Baloise Holding AG,-1.6113150483828451,0.32148618965903064,-0.07946395014777392,0.18015157439039142,-0.07343182467957693,0.33309507606618993,0.2975065301898554,-0.7945158152820582,0.19159670888181174,0.21430940123583808,,,,,1.0490839644610102,,0.1692492639942284,0.1266089416412854,1.1635964105328866
PHNX.L,Financials,Insurance,Phoenix Group Holdings PLC,0.5800879293025695,0.6691981215613912,-2.064650042951287,0.18148284879484114,1.9560469847947075,-0.24022016853566963,-0.6261445398774799,1.4841829637835349,,1.3747715504606883,,,-1.5207584249673456,,0.6032535023873193,,0.8169973387932709,0.6626047173455083,0.19872517175325147
MANTA.HE,Financials,Insurance,Mandatum Oyj,-1.1614571814011454,-0.9064429910798126,0.23846279610133514,0.17388992179492396,,0.7341081013204652,-0.606254481958837,-0.9492890001974305,-1.7843080986366164,,,,0.857539174383032,,0.35829985389207347,,0.35246651043346416,0.11454760571620648,1.8581809263722884
SAMPO.HE,Financials,Insurance,Sampo Oyj,-1.5837236831787551,0.011111500805390738,-0.779349781361574,0.17854854645934504,,0.17197631090730262,-0.646821239674602,0.09169567606663848,-0.24684118869148314,,0.012974956802161389,0.5574002237501128,1.1577830361071675,,-0.10235899975425204,,-0.29887527697762606,-0.07095504026233154,0.054884666940655885
AXAF.PA,Financials,Insurance,AXA SA,0.727382493434813,-0.4275187025294143,0.46983515256748754,0.18056222209984837,0.19743599474074355,0.09053275987261157,-0.4382296233432393,0.2356048137131164,-0.12025035707294272,-0.3909385379503721,,0.5995564688483915,-0.14966231385417936,,-0.665974949792851,,-0.5922973137523926,-0.8951262072622647,-0.6258460725357138
UNPI.MI,Financials,Insurance,Unipol Assicurazioni SpA,0.7938205190360726,0.4808707215748474,0.849009816143055,0.18040387700961294,,-0.02697491865500521,-0.5815826785366252,-0.6341495427229287,0.39824361782134693,,,-0.411590592688557,-1.7525030275499736,,-0.028378829131879793,,1.217158262068083,0.5156358469361524,-0.873538711962089
AEGN.AS,Financials,Insurance,Aegon Ltd,1.2946187083260778,0.5850382129149136,0.8543264044292899,0.18087428011653012,0.5293079901392941,-0.05999244869877584,-0.6429916346786477,-0.6819600568687301,-0.6821332167510143,-0.4370939123266796,,0.32254131468586134,,,0.10932516703437425,,-1.0530916813211264,-0.2554119836938697,-1.336143364869353
TLXGn.DE,Financials,Insurance,Talanx AG,-0.10581745410821372,0.2692510111718331,0.12383282198486707,0.18103189551796772,-1.5102728566237373,0.07458114955786291,-0.3334045201781171,-0.011925071976942762,0.10512030949001498,-0.6697322580493448,,0.44960446820680305,-0.4610735255834829,,-1.0392648530477662,,0.9385262231420044,1.0608371510387675,0.5953152568144146
PZU.WA,Financials,Insurance,Powszechny Zaklad Ubezpieczen SA,0.960923348751762,0.7393666295149551,0.5322474182681307,0.18063398223882315,,0.8062719250155947,-0.20715531617355892,-0.049438683164624235,-0.7474248302596566,,,-2.8526113873501564,,,0.42133552349394177,,0.8823616174891403,-0.03190690897671254,-0.642550450937655
MAP.MC,Financials,Insurance,Mapfre SA,0.7446270363920285,0.5326280102280609,0.8457042596138408,0.18124238591181333,,0.38362421823843135,-0.6643642017250346,-0.6787238518322489,0.018932910705217205,,,0.5285890908620189,1.7009340498650298,,1.292224143767311,,1.7724052779015491,1.1414632867594494,0.3700775185116609
